Acid_Halide,Alcohol,Ester,Halide_energy,Alcohol_energy,Ester_energy,Energy_difference,HX_energy
CS(=O)CC(=O)Cl,C/C(C=O)=C/CO,C/C(C=O)=C/COC(=O)CS(C)=O,-676.746842656256,-622.06886377187,-1162.08849326716,-0.76690321861642,-137.494116379578
CS(=O)CC(=O)Cl,C/C(Cl)=C\CO,C/C(Cl)=C\COC(=O)CS(C)=O,-676.746826494834,-563.73653315541,-1103.78605002965,-0.796806758981546,-137.494116379578
CS(=O)CC(=O)Cl,CC1CCC1CO,CC1CCC1COC(=O)CS(C)=O,-676.831831067741,-626.190050773912,-1166.31488280368,-0.787117341604215,-137.494116379578
CS(=O)CC(=O)Cl,OCN(F)F,CS(=O)CC(=O)OCN(F)F,-676.773916170661,-544.296782221848,-1084.0380291568,-0.461447143871453,-137.494116379578
CS(=O)CC(=O)Cl,OC[C@@H]1CC=CO1,CS(=O)CC(=O)OC[C@@H]1CC=CO1,-676.805428016329,-622.875759003831,-1162.75286487905,-0.565794238465372,-137.494116379578
CS(=O)CC(=O)Cl,CC1(C)O[C@H]1CO,CS(=O)CC(=O)OC[C@@H]1OC1(C)C,-676.805537013057,-650.7120517654,-1190.70638211794,-0.682909719063304,-137.494116379578
CS(=O)CC(=O)Cl,O=CC1(CO)CC1,CS(=O)CC(=O)OCC1(C=O)CC1,-676.805424912868,-622.150273349166,-1162.07359291031,-0.612011027851025,-137.494116379578
CS(=O)CC(=O)Cl,C=C(CO)B(O)O,C=C(COC(=O)CS(C)=O)B(O)O,-676.773815641141,-638.540724054907,-1178.49843640818,-0.678013091705651,-137.494116379578
CS(=O)CC(=O)Cl,C=C(/C=C/C)CO,C=C(/C=C/C)COC(=O)CS(C)=O,-676.773879280195,-597.166825144772,-1137.21815034105,-0.771562295658185,-137.494116379578
CS(=O)CC(=O)Cl,C=C=CCCCO,C=C=CCCCOC(=O)CS(C)=O,-676.7468692625,-596.721745871335,-1136.6880387311,-0.713539976846135,-137.494116379578
CS(=O)CC(=O)Cl,O=[N+]([O-])OCO,CS(=O)CC(=O)OCO[N+](=O)[O-],-676.773776658145,-618.643583175703,-1158.35770252258,-0.434459068306154,-137.494116379578
CS(=O)CC(=O)Cl,O=NCO,CS(=O)CC(=O)OCN=O,-676.831767067265,-397.482244391041,-937.288183090103,-0.468288011374739,-137.494116379578
CS(=O)CC(=O)Cl,CC1(C)CC1CO,CS(=O)CC(=O)OCC1CC1(C)C,-676.733560334735,-626.065688044057,-1166.11357833428,-0.808446335065099,-137.494116379578
CS(=O)CC(=O)Cl,CC1(C)O[C@@H]1CO,CS(=O)CC(=O)OC[C@H]1OC1(C)C,-676.73426998315,-650.631636931652,-1190.64151079599,-0.769720260765865,-137.494116379578
CS(=O)CC(=O)Cl,NOCCCO,CS(=O)CC(=O)OCCCON,-676.831805400834,-598.326032269602,-1138.32934814025,-0.665626849391714,-137.494116379578
CS(=O)CC(=O)Cl,C=CC(=C)CCO,C=CC(=C)CCOC(=O)CS(C)=O,-676.733817412822,-597.054410903074,-1137.19287951992,-0.898767583600716,-137.494116379578
CS(=O)CC(=O)Cl,CC[C@@H](O)c1ccccc1,CC[C@@H](OC(=O)CS(C)=O)c1ccccc1,-676.746825143598,-801.063237411602,-1341.08945239488,-0.773506219253449,-137.494116379578
CS(=O)CC(=O)Cl,OC1N=Cc2ccccc21,CS(=O)CC(=O)OC1N=Cc2ccccc21,-676.837946160647,-752.378846505668,-1292.58596393365,-0.863287646912653,-137.494116379578
CS(=O)CC(=O)Cl,O=C1c2ccccc2C1O,CS(=O)CC(=O)OC1C(=O)c2ccccc21,-676.83182253079,-768.86099449903,-1308.67886836083,-0.480167710584823,-137.494116379578
CS(=O)CC(=O)Cl,Cc1ccc(CO)cc1,Cc1ccc(COC(=O)CS(C)=O)cc1,-676.746897966444,-715.026486595855,-1255.03131020939,-0.752042026664043,-137.494116379578
CS(=O)CC(=O)Cl,OCc1ccccc1,CS(=O)CC(=O)OCc1ccccc1,-676.773246967256,-628.759926804422,-1168.7645035769,-0.725446184802621,-137.494116379578
CS(=O)CC(=O)Cl,OC1(c2ccccc2)CC1,CS(=O)CC(=O)OC1(c2ccccc2)CC1,-676.773850415785,-772.614752648746,-1312.45428367367,-0.559796988713373,-137.494116379578
CS(=O)CC(=O)Cl,OC1Cc2ccccc21,CS(=O)CC(=O)OC1Cc2ccccc21,-676.831836528389,-686.487970819068,-1226.38699786346,-0.561306895582959,-137.494116379578
CS(=O)CC(=O)Cl,OC1COc2ccccc21,CS(=O)CC(=O)OC1COc2ccccc21,-676.805523666056,-798.141531972641,-1338.2659709015,-0.813031642385312,-137.494116379578
CS(=O)CC(=O)Cl,Cc1ccccc1[C@H](C)O,Cc1ccccc1[C@H](C)OC(=O)CS(C)=O,-676.773937642006,-801.220609650415,-1341.29823755955,-0.797806646708523,-137.494116379578
CS(=O)CC(=O)Cl,O=Cc1ccccc1CO,CS(=O)CC(=O)OCc1ccccc1C=O,-676.774035397297,-797.230648411783,-1337.33864860446,-0.828081174960943,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C#CC1(CO)CC1,C#CC1(COC(=O)C/C=C/C(C)C)CC1,-794.34798306008,-568.359860805078,-1225.87370513074,-0.659977645160751,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC(C)SCO,CC(C)/C=C/CC(=O)OCSC(C)C,-794.390037473628,-570.529811960858,-1227.86264691008,-0.43691385516874,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC=C(C=O)CO,CC=C(C=O)COC(=O)C/C=C/C(C)C,-794.349117765378,-622.048690998671,-1279.49289136083,-0.589198976354822,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=CC(=CC#N)CO,C=CC(=CC#N)COC(=O)C/C=C/C(C)C,-794.38637304103,-633.939035331636,-1291.5262010001,-0.694909007011432,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=CC(CC)CO,C=CC(CC)COC(=O)C/C=C/C(C)C,-794.389753870577,-625.617954730547,-1283.19714044713,-0.683548225588055,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OC[C@H]1CO1,CC(C)/C=C/CC(=O)OC[C@H]1CO1,-794.343160520709,-478.200162733289,-1135.56430218248,-0.515095308064502,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CCOCCO,CCOCCOC(=O)C/C=C/C(C)C,-794.301429611647,-592.528434496423,-1250.0893114361,-0.753563707606617,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=CC=C=CCO,C=CC=C=CCOC(=O)C/C=C/C(C)C,-794.3783625178,-568.181449398475,-1225.67896607564,-0.613270538937144,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OCn1cncn1,CC(C)/C=C/CC(=O)OCn1cncn1,-794.343129016848,-593.050601933752,-1250.44670125325,-0.547086682229604,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CCCCCO,CCCCCOC(=O)C/C=C/C(C)C,-794.427124840853,-568.360832929831,-1225.85012027437,-0.556278883264298,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC=C[C@@H](C)CO,CC=C[C@@H](C)COC(=O)C/C=C/C(C)C,-794.386220049184,-625.884910675266,-1283.27083106674,-0.493816721870075,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CCC#CCCO,CCC#CCCOC(=O)C/C=C/C(C)C,-794.386595521809,-597.055076095138,-1254.62198658079,-0.674431343420167,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CS[C@@H](C)CO,CS[C@@H](C)COC(=O)C/C=C/C(C)C,-794.386138457383,-570.356182480532,-1227.8895847396,-0.641380181265959,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC=C1CC1CO,CC=C1CC1COC(=O)C/C=C/C(C)C,-794.41755327531,-597.126137254539,-1254.60537458348,-0.555800433208646,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=C1CC1CO,C=C1CC1COC(=O)C/C=C/C(C)C,-794.388220046194,-510.847200503035,-1168.39740134841,-0.656097178763275,-137.494116379578
CC(C)/C=C/CC(=O)Cl,N#CCC=CCO,CC(C)/C=C/CC(=O)OCC=CCC#N,-794.386603607296,-576.32537153236,-1233.91951227775,-0.701653517671446,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OCCC[C@H]1CO1,CC(C)/C=C/CC(=O)OCCC[C@H]1CO1,-794.241796370477,-650.422603179035,-1307.98213299914,-0.811849829203965,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=C1C[C@H]1CO,C=C1C[C@H]1COC(=O)C/C=C/C(C)C,-794.430897881328,-510.854758342193,-1168.41569728386,-0.624157439915024,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CN(Cl)CCO,CC(C)/C=C/CC(=O)OCCN(C)Cl,-794.417686629342,-598.634078773992,-1256.31853443044,-0.760885406679876,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=CC(F)CO,C=CC(F)COC(=O)C/C=C/C(C)C,-794.390144906626,-568.360199024318,-1225.84033518503,-0.584107633668253,-137.494116379578
CC(C)/C=C/CC(=O)Cl,NN1CC(CO)C1,CC(C)/C=C/CC(=O)OCC1CN(N)C1,-794.430926569653,-639.812053904928,-1297.27643580679,-0.527571711784475,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CCC=C(C)CO,CCC=C(C)COC(=O)C/C=C/C(C)C,-794.43092656236,-625.81010532946,-1283.38742943734,-0.640513925100066,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CCC(C)CO,CCC(C)COC(=O)C/C=C/C(C)C,-794.379197078074,-568.401759902191,-1225.89639742316,-0.609556822468846,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OCn1ccnn1,CC(C)/C=C/CC(=O)OCn1ccnn1,-794.378277737639,-592.416671674855,-1249.86512217908,-0.564289146162963,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC(F)CCCO,CC(C)/C=C/CC(=O)OCCCC(C)F,-794.342597024827,-683.349191227042,-1340.96560517635,-0.767933304057664,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C#C[C@@H](CC)CO,C#C[C@@H](CC)COC(=O)C/C=C/C(C)C,-794.348960276168,-596.766132073255,-1254.3330025262,-0.712026556359064,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C[C@H]1CC1=CCO,CC(C)/C=C/CC(=O)OCC=C1C[C@@H]1C,-794.379279294595,-596.994401098265,-1254.51263167502,-0.633067661738977,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=CC(=O)CO,C=CC(=O)COC(=O)C/C=C/C(C)C,-794.43029110607,-535.825551891905,-1193.37525316501,-0.613526546609108,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC#CC(C)CO,CC#CC(C)COC(=O)C/C=C/C(C)C,-794.378213447471,-597.059479238496,-1254.66654199018,-0.722965683793831,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OCC=CB(O)O,CC(C)/C=C/CC(=O)OCC=CB(O)O,-794.417523631647,-638.31180570031,-1295.99695386939,-0.761740917009405,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=C(CCO)OC,C=C(CCOC(=O)C/C=C/C(C)C)OC,-794.417472940593,-650.410034023983,-1307.83004156224,-0.49665097724241,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C[C@H]1C[C@@H](CO)C1,CC(C)/C=C/CC(=O)OC[C@H]1C[C@@H](C)C1,-794.378422017238,-626.340800390411,-1283.88102116296,-0.655915134885021,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=C(CO)CCC,C=C(CCC)COC(=O)C/C=C/C(C)C,-794.430702740685,-625.693375954586,-1283.34359776052,-0.713635444828668,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC=C=NCCO,CC=C=NCCOC(=O)C/C=C/C(C)C,-794.417672035461,-604.632468355229,-1262.23403638629,-0.678012375174802,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C[C@H](C=O)CO,CC(C)/C=C/CC(=O)OC[C@H](C)C=O,-794.390892795274,-564.425605756582,-1221.96630233464,-0.643920162365589,-137.494116379578
CC(C)/C=C/CC(=O)Cl,N#CC(Cl)CO,CC(C)/C=C/CC(=O)OCC(Cl)C#N,-794.417463992941,-542.690875259081,-1200.08166378644,-0.467440913993045,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OCc1cnoc1,CC(C)/C=C/CC(=O)OCc1cnoc1,-794.348526902774,-601.535591840881,-1259.11455329891,-0.724550934836884,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C#CC[C@@H](C)CO,C#CC[C@@H](C)COC(=O)C/C=C/C(C)C,-794.43065022127,-596.843078708294,-1254.46481653845,-0.685203988468146,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OCC[C@H]1CCO1,CC(C)/C=C/CC(=O)OCC[C@H]1CCO1,-794.342474693697,-650.318946122717,-1308.04330898282,-0.876004545983705,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=NCCO,C=NCCOC(=O)C/C=C/C(C)C,-794.430248706519,-460.720879995756,-1118.28525575584,-0.628243433138607,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C/C=C(\F)CO,C/C=C(\F)COC(=O)C/C=C/C(C)C,-794.431002747012,-568.62918612824,-1226.13059461253,-0.564522116854931,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC=CC(=O)CO,CC=CC(=O)COC(=O)C/C=C/C(C)C,-794.386565829384,-622.174052131191,-1279.65958599427,-0.593084413268201,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OCC=C1CC1,CC(C)/C=C/CC(=O)OCC=C1CC1,-794.387989805322,-510.876133843718,-1168.34157956659,-0.571572297132747,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OCc1nc[nH]n1,CC(C)/C=C/CC(=O)OCc1nc[nH]n1,-794.301565271519,-592.953056364747,-1250.38390587356,-0.623400616866519,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C/C(C=O)=C/CO,C/C(C=O)=C/COC(=O)C/C=C/C(C)C,-794.349041138649,-622.108358965832,-1279.5512404804,-0.587956755500159,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C/C(Cl)=C\CO,C/C(Cl)=C\COC(=O)C/C=C/C(C)C,-794.427107994657,-563.792018440361,-1221.36345211676,-0.638442061316454,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC1CCC1CO,CC(C)/C=C/CC(=O)OCC1CCC1C,-794.342594872514,-626.276652133672,-1283.76643847176,-0.641307845149384,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OCN(F)F,CC(C)/C=C/CC(=O)OCN(F)F,-794.430876506692,-544.308308455597,-1201.61537292387,-0.370304341158885,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OC[C@@H]1CC=CO1,CC(C)/C=C/CC(=O)OC[C@@H]1CC=CO1,-794.378566821909,-622.780349596016,-1280.32655601551,-0.661755977161846,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC1(C)O[C@H]1CO,CC(C)/C=C/CC(=O)OC[C@@H]1OC1(C)C,-794.417581197444,-650.675332260914,-1308.15298681293,-0.554189734147002,-137.494116379578
CC(C)/C=C/CC(=O)Cl,O=CC1(CO)CC1,CC(C)/C=C/CC(=O)OCC1(C=O)CC1,-794.387816203154,-622.150284227821,-1279.66474522183,-0.620761170429972,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=C(CO)B(O)O,C=C(COC(=O)C/C=C/C(C)C)B(O)O,-794.427009534455,-638.43414088243,-1296.19113023641,-0.824096199103963,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=C(/C=C/C)CO,C=C(/C=C/C)COC(=O)C/C=C/C(C)C,-794.378508849983,-597.269436167103,-1254.86639071956,-0.712562082052017,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=C=CCCCO,C=C=CCCCOC(=O)C/C=C/C(C)C,-794.429308059477,-596.706193032097,-1254.25866975154,-0.617285039543361,-137.494116379578
CC(C)/C=C/CC(=O)Cl,O=[N+]([O-])OCO,CC(C)/C=C/CC(=O)OCO[N+](=O)[O-],-794.386481586348,-618.624092372028,-1275.93465641955,-0.418198840750961,-137.494116379578
CC(C)/C=C/CC(=O)Cl,O=NCO,CC(C)/C=C/CC(=O)OCN=O,-794.430267098976,-397.318602499555,-1054.68953745559,-0.434784236632964,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC1(C)CC1CO,CC(C)/C=C/CC(=O)OCC1CC1(C)C,-794.429556591933,-626.065683943626,-1283.6020636528,-0.600939496823656,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC1(C)O[C@@H]1CO,CC(C)/C=C/CC(=O)OC[C@H]1OC1(C)C,-794.38661011433,-650.677656051176,-1308.23400506339,-0.663855277464421,-137.494116379578
CC(C)/C=C/CC(=O)Cl,NOCCCO,CC(C)/C=C/CC(=O)OCCCON,-794.38605352081,-598.368276301348,-1255.85538699234,-0.595173549759323,-137.494116379578
CC(C)/C=C/CC(=O)Cl,C=CC(=C)CCO,C=CC(=C)CCOC(=O)C/C=C/C(C)C,-794.378522930603,-597.130908903315,-1254.67839761084,-0.663082156502099,-137.494116379578
CC(C)/C=C/CC(=O)Cl,CC[C@@H](O)c1ccccc1,CC[C@@H](OC(=O)C/C=C/C(C)C)c1ccccc1,-794.43080234529,-801.035672965081,-1458.64988262489,-0.677523694095925,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OC1N=Cc2ccccc21,CC(C)/C=C/CC(=O)OC1N=Cc2ccccc21,-794.417569754506,-752.561795887022,-1409.89411175755,-0.408862495602165,-137.494116379578
CC(C)/C=C/CC(=O)Cl,O=C1c2ccccc2C1O,CC(C)/C=C/CC(=O)OC1C(=O)c2ccccc21,-794.430774998024,-768.861032858422,-1426.35878850108,-0.561097024212643,-137.494116379578
CC(C)/C=C/CC(=O)Cl,Cc1ccc(CO)cc1,Cc1ccc(COC(=O)C/C=C/C(C)C)cc1,-794.377993945659,-715.04173566698,-1372.55890396109,-0.633290728025912,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OCc1ccccc1,CC(C)/C=C/CC(=O)OCc1ccccc1,-794.378128453047,-628.740433287661,-1286.3185416439,-0.694096282769578,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OC1(c2ccccc2)CC1,CC(C)/C=C/CC(=O)OC1(c2ccccc2)CC1,-794.430246318311,-772.567152438556,-1430.07909337184,-0.575810994550665,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OC1Cc2ccccc21,CC(C)/C=C/CC(=O)OC1Cc2ccccc21,-794.343248211075,-686.408668092285,-1343.88552230688,-0.627722383093413,-137.494116379578
CC(C)/C=C/CC(=O)Cl,OC1COc2ccccc21,CC(C)/C=C/CC(=O)OC1COc2ccccc21,-794.430920412285,-798.24716367104,-1455.72091291099,-0.536945207241132,-137.494116379578
CC(C)/C=C/CC(=O)Cl,Cc1ccccc1[C@H](C)O,Cc1ccccc1[C@H](C)OC(=O)C/C=C/C(C)C,-794.348408600782,-801.169256397081,-1458.68891368433,-0.665365066045723,-137.494116379578
CC(C)/C=C/CC(=O)Cl,O=Cc1ccccc1CO,CC(C)/C=C/CC(=O)OCc1ccccc1C=O,-794.386606634618,-797.153146044656,-1454.72716337699,-0.681527077294362,-137.494116379578
O=C(Cl)Cc1ccoc1,C#CC1(CO)CC1,C#CC1(COC(=O)Cc2ccoc2)CC1,-763.711422778224,-568.398490680007,-1195.15208421247,-0.536287133815762,-137.494116379578
O=C(Cl)Cc1ccoc1,CC(C)SCO,CC(C)SCOC(=O)Cc1ccoc1,-763.69450402831,-570.390178628559,-1197.23982031803,-0.649254040741169,-137.494116379578
O=C(Cl)Cc1ccoc1,CC=C(C=O)CO,CC=C(C=O)COC(=O)Cc1ccoc1,-763.694195849719,-622.037085759672,-1248.8966561108,-0.659490880988727,-137.494116379578
O=C(Cl)Cc1ccoc1,C=CC(=CC#N)CO,C=CC(=CC#N)COC(=O)Cc1ccoc1,-763.704994994561,-633.961472123246,-1260.87446358777,-0.702112849542431,-137.494116379578
O=C(Cl)Cc1ccoc1,C=CC(CC)CO,C=CC(CC)COC(=O)Cc1ccoc1,-763.705905200646,-625.614078485862,-1252.64102787861,-0.815160571683663,-137.494116379578
O=C(Cl)Cc1ccoc1,OC[C@H]1CO1,O=C(Cc1ccoc1)OC[C@H]1CO1,-763.694697216535,-478.044035382891,-1104.91651012763,-0.671893907783641,-137.494116379578
O=C(Cl)Cc1ccoc1,CCOCCO,CCOCCOC(=O)Cc1ccoc1,-763.710876735461,-592.583650377096,-1219.38492673766,-0.584516004684105,-137.494116379578
O=C(Cl)Cc1ccoc1,C=CC=C=CCO,C=CC=C=CCOC(=O)Cc1ccoc1,-763.69467506534,-568.179211000984,-1194.9709866647,-0.591216977949529,-137.494116379578
O=C(Cl)Cc1ccoc1,OCn1cncn1,O=C(Cc1ccoc1)OCn1cncn1,-763.711584567597,-593.129444797715,-1219.78313083261,-0.436217846875906,-137.494116379578
O=C(Cl)Cc1ccoc1,CCCCCO,CCCCCOC(=O)Cc1ccoc1,-763.711596363956,-568.370112656983,-1195.16406559521,-0.576472953845808,-137.494116379578
O=C(Cl)Cc1ccoc1,CC=C[C@@H](C)CO,CC=C[C@@H](C)COC(=O)Cc1ccoc1,-763.711220348028,-625.869218206693,-1252.69588252783,-0.609560352685293,-137.494116379578
O=C(Cl)Cc1ccoc1,CCC#CCCO,CCC#CCCOC(=O)Cc1ccoc1,-763.694596951781,-597.085845914554,-1223.91860756007,-0.632281073311646,-137.494116379578
O=C(Cl)Cc1ccoc1,CS[C@@H](C)CO,CS[C@@H](C)COC(=O)Cc1ccoc1,-763.711359453544,-570.225274331864,-1197.16655821322,-0.724040807392925,-137.494116379578
O=C(Cl)Cc1ccoc1,CC=C1CC1CO,CC=C1CC1COC(=O)Cc1ccoc1,-763.694224614998,-597.095902096936,-1223.91524479778,-0.619234465419453,-137.494116379578
O=C(Cl)Cc1ccoc1,C=C1CC1CO,C=C1CC1COC(=O)Cc1ccoc1,-763.704673278136,-510.846722307107,-1137.69270197499,-0.635422769328585,-137.494116379578
O=C(Cl)Cc1ccoc1,N#CCC=CCO,N#CCC=CCOC(=O)Cc1ccoc1,-763.711702226366,-576.345409486383,-1203.31399388924,-0.750998556071721,-137.494116379578
O=C(Cl)Cc1ccoc1,OCCC[C@H]1CO1,O=C(Cc1ccoc1)OCCC[C@H]1CO1,-763.711724689431,-650.348501769944,-1277.24160113746,-0.675491057666562,-137.494116379578
O=C(Cl)Cc1ccoc1,C=C1C[C@H]1CO,C=C1C[C@H]1COC(=O)Cc1ccoc1,-763.705678590238,-510.839614276075,-1137.67757698902,-0.62640050228319,-137.494116379578
O=C(Cl)Cc1ccoc1,CN(Cl)CCO,CN(Cl)CCOC(=O)Cc1ccoc1,-763.694291186815,-598.633882693141,-1225.65543445513,-0.821376954749979,-137.494116379578
O=C(Cl)Cc1ccoc1,C=CC(F)CO,C=CC(F)COC(=O)Cc1ccoc1,-763.71109597403,-568.239393322498,-1195.12047199081,-0.6640990738575,-137.494116379578
O=C(Cl)Cc1ccoc1,NN1CC(CO)C1,NN1CC(COC(=O)Cc2ccoc2)C1,-763.69453563103,-639.81388254822,-1266.67888468382,-0.664582884150349,-137.494116379578
O=C(Cl)Cc1ccoc1,CCC=C(C)CO,CCC=C(C)COC(=O)Cc1ccoc1,-763.694666386292,-625.847871452162,-1252.78727713384,-0.738855674958899,-137.494116379578
O=C(Cl)Cc1ccoc1,CCC(C)CO,CCC(C)COC(=O)Cc1ccoc1,-763.694432426248,-568.142282405496,-1195.31014548649,-0.967547034323815,-137.494116379578
O=C(Cl)Cc1ccoc1,OCn1ccnn1,O=C(Cc1ccoc1)OCn1ccnn1,-763.711573431278,-592.26896529545,-1219.04794649969,-0.561524152535725,-137.494116379578
O=C(Cl)Cc1ccoc1,CC(F)CCCO,CC(F)CCCOC(=O)Cc1ccoc1,-763.70507545679,-683.383932252721,-1310.17518303189,-0.580291701960448,-137.494116379578
O=C(Cl)Cc1ccoc1,C#C[C@@H](CC)CO,C#C[C@@H](CC)COC(=O)Cc1ccoc1,-763.711792191143,-596.766221516743,-1223.70032915675,-0.716431828437379,-137.494116379578
O=C(Cl)Cc1ccoc1,C[C@H]1CC1=CCO,C[C@H]1CC1=CCOC(=O)Cc1ccoc1,-763.694442742661,-597.07371998138,-1223.9053856755,-0.63133933103768,-137.494116379578
O=C(Cl)Cc1ccoc1,C=CC(=O)CO,C=CC(=O)COC(=O)Cc1ccoc1,-763.694421371563,-535.943319207416,-1162.5301826416,-0.38655844220338,-137.494116379578
O=C(Cl)Cc1ccoc1,CC#CC(C)CO,CC#CC(C)COC(=O)Cc1ccoc1,-763.694705293776,-597.119948176723,-1224.01026549217,-0.689728401248743,-137.494116379578
O=C(Cl)Cc1ccoc1,OCC=CB(O)O,O=C(Cc1ccoc1)OCC=CB(O)O,-763.69473165003,-638.397460965278,-1265.33219780504,-0.734121569314624,-137.494116379578
O=C(Cl)Cc1ccoc1,C=C(CCO)OC,C=C(CCOC(=O)Cc1ccoc1)OC,-763.703531493848,-650.14024113214,-1276.96439577212,-0.614739525713247,-137.494116379578
O=C(Cl)Cc1ccoc1,C[C@H]1C[C@@H](CO)C1,C[C@H]1C[C@@H](COC(=O)Cc2ccoc2)C1,-763.705866208861,-626.354875993356,-1253.23048209354,-0.663856270897867,-137.494116379578
O=C(Cl)Cc1ccoc1,C=C(CO)CCC,C=C(CCC)COC(=O)Cc1ccoc1,-763.694545679438,-625.708651000515,-1252.62980178129,-0.720721480914193,-137.494116379578
O=C(Cl)Cc1ccoc1,CC=C=NCCO,CC=C=NCCOC(=O)Cc1ccoc1,-763.711660475781,-604.595407336828,-1231.47114815803,-0.658196725002398,-137.494116379578
O=C(Cl)Cc1ccoc1,C[C@H](C=O)CO,C[C@H](C=O)COC(=O)Cc1ccoc1,-763.711453977535,-564.425802534725,-1191.24851684208,-0.605376709397518,-137.494116379578
O=C(Cl)Cc1ccoc1,N#CC(Cl)CO,N#CC(Cl)COC(=O)Cc1ccoc1,-763.706056500515,-542.672388085761,-1169.47593594828,-0.591607741584852,-137.494116379578
O=C(Cl)Cc1ccoc1,OCc1cnoc1,O=C(Cc1ccoc1)OCc1cnoc1,-763.711664665057,-601.588927732175,-1228.46787303771,-0.66139702005998,-137.494116379578
O=C(Cl)Cc1ccoc1,C#CC[C@@H](C)CO,C#CC[C@@H](C)COC(=O)Cc1ccoc1,-763.694573604891,-596.889008160952,-1223.80654748308,-0.71708209681762,-137.494116379578
O=C(Cl)Cc1ccoc1,OCC[C@H]1CCO1,O=C(Cc1ccoc1)OCC[C@H]1CCO1,-763.705672234961,-650.599316184101,-1277.29005329862,-0.479181259138926,-137.494116379578
O=C(Cl)Cc1ccoc1,C=NCCO,C=NCCOC(=O)Cc1ccoc1,-763.709665107648,-460.721105365733,-1087.59712966378,-0.660475569979525,-137.494116379578
O=C(Cl)Cc1ccoc1,C/C=C(\F)CO,C/C=C(\F)COC(=O)Cc1ccoc1,-763.694695489781,-568.585652061294,-1195.37360810474,-0.587376933241643,-137.494116379578
O=C(Cl)Cc1ccoc1,CC=CC(=O)CO,CC=CC(=O)COC(=O)Cc1ccoc1,-763.705869887325,-622.298902747389,-1249.00624394128,-0.495587686139515,-137.494116379578
O=C(Cl)Cc1ccoc1,OCC=C1CC1,O=C(Cc1ccoc1)OCC=C1CC1,-763.706141019202,-510.807007858005,-1137.77226597404,-0.753233476408667,-137.494116379578
O=C(Cl)Cc1ccoc1,OCc1nc[nH]n1,O=C(Cc1ccoc1)OCc1nc[nH]n1,-763.694407810463,-592.943347011782,-1219.70150101335,-0.557862570685955,-137.494116379578
